Trial,switch,t_pos,t_frequency,resp_speed,Resp,Reward_midLeft,Reward_midRight,Reward_downLeft,Reward_downRight,Pval_midLeft,Pval_midRight,Pval_downLeft,Pval_downRight
690,6,downLeft,lowA,3.3293781351250407,0,0,0,0,0,0.08567531752584637,0.10262197373527922,0.006746451626797693,0.6156460613546586
691,6,midRight,lowC,4.112730947072433,1,0,1,0,0,0.05275094688478555,0.4474775003339406,0.004153841756333362,0.37905797865936997
692,6,downRight,high,6.355749486513301,1,0,0,0,100,0.03247916059840686,0.27551531215663416,0.00255755207198435,0.9999
693,6,downRight,high,11.509847593279208,1,0,0,0,100,0.01999766706522112,0.1696368804601771,0.0015747043302596375,0.9999
694,6,midRight,lowC,4.704527560009797,1,0,1,0,0,0.012312716236608817,0.4887390898701275,0.0009695574744699183,0.6156460613546586
695,6,midLeft,lowB,3.229597394826629,1,1,0,0,0,0.39187340124111125,0.3009203877473793,0.000596963936808056,0.37905797865936997
696,6,midRight,lowC,5.695331325000298,1,0,1,0,0,0.24127944396814074,0.5695713472780599,0.00036755525199185017,0.23338889047574693
697,6,midLeft,lowB,5.263980087224855,1,1,0,0,0,0.5328499630064699,0.3506894255547595,0.00022630657387638924,0.14369932111743913
698,6,downRight,high,4.195085171046661,1,0,0,0,100,0.32807978899680845,0.21592215581709717,0.00013933868473413953,0.9999
699,6,midLeft,lowB,6.058826042871752,1,1,0,0,0,0.586293597911085,0.13294491927993074,0.0001,0.6156460613546586
700,7,downLeft,lowA,3.2370762523250365,0,0,0,0,0,0.360985442895701,0.08185520145194758,0.0001,0.37905797865936997
701,7,midRight,high,3.8182365731077947,1,0,100,0,0,0.22226149227433278,0.9999,0.0001,0.23338889047574693
702,7,midLeft,lowC,5.013797592707385,1,1,0,0,0,0.5211404650013434,0.6156460613546586,0.0001,0.14369932111743913
703,7,midLeft,lowC,7.412141057774301,1,1,0,0,0,0.7051625295889127,0.37905797865936997,0.0001,0.08847676874216394
704,7,downLeft,lowA,3.086967711629609,1,0,0,1,0,0.43417395135143716,0.23338889047574693,0.3843539386453414,0.05447582177967817
705,7,downRight,lowB,3.4463011346465966,1,0,0,0,1,0.2673242155138528,0.14369932111743913,0.2366496534585004,0.41783354711777043
706,7,midLeft,lowC,5.380301356867941,1,1,0,0,0,0.5488859276239312,0.08847676874216394,0.1457069977724479,0.25726330391529306
707,7,downRight,lowB,5.208294318660249,0,0,0,0,0,0.3379532548001515,0.05447582177967817,0.0897129105814777,0.15839897968450514
708,7,midRight,high,3.5344332150663025,1,0,100,0,0,0.2080803982795286,0.9999,0.05523692374452387,0.09752746071143331
709,7,downLeft,lowA,3.7037784280610313,1,0,0,1,0,0.12811668931483194,0.6156460613546586,0.4183021634063458,0.06004840190110524
710,7,midRight,high,8.282719313861246,0,0,0,0,0,0.07888242341281604,0.37905797865936997,0.25755183454070363,0.036972259346991734
711,7,midLeft,lowC,3.7908863270051825,1,1,0,0,0,0.43286087801735385,0.23338889047574693,0.15857663019267015,0.02276410225658408
712,7,midLeft,lowC,6.617501259447302,1,1,0,0,0,0.6508081141226569,0.14369932111743913,0.09763684148516014,0.014016031497690455
713,7,downLeft,lowA,4.1289474074382335,1,0,0,1,0,0.40070752290955786,0.08847676874216394,0.44440811636042543,0.008629777565132477
714,7,downLeft,lowA,6.938144969964195,1,0,0,1,0,0.24671868010246117,0.05447582177967817,0.6579178369003702,0.005313419910331638
715,7,downLeft,lowA,8.87104555820989,1,0,0,1,0,0.15190657432513271,0.03354117923564076,0.7893774013681678,0.00327151319143824
716,7,downRight,lowB,3.2532370473188568,1,0,0,0,1,0.09353003718086475,0.020651560045617454,0.4860256906437524,0.38630666352267246
717,7,downRight,lowB,6.216063004993369,1,0,0,0,1,0.05758715772452661,0.01271532313522714,0.29924972713471737,0.6221443289510292
718,7,midRight,high,3.3375792758265006,1,0,100,0,0,0.03545685252296661,0.9999,0.18425034090603565,0.38305901161399963
719,7,downRight,lowB,6.317949705081767,1,0,0,0,1,0.021831054709268313,0.6156460613546586,0.1134443411161656,0.6201447248843972
720,7,midRight,high,8.302027609682979,0,0,0,0,0,0.013441547001679276,0.37905797865936997,0.06984854664580628,0.38182784012896037
721,7,downRight,lowB,6.435515767330937,1,0,0,0,1,0.008276063076405007,0.23338889047574693,0.043006283262164005,0.6193866832046127
722,7,midLeft,lowC,3.2467936351583706,1,1,0,0,0,0.38938800308216104,0.14369932111743913,0.0264792968335374,0.38136110808125356
723,7,midRight,high,4.563611949323863,1,0,100,0,0,0.2397491653528234,0.9999,0.016303505153523537,0.23480694483855588
724,7,midLeft,lowC,5.022915745605767,1,1,0,0,0,0.5319077587837523,0.6156460613546586,0.010038192553297475,0.14457242801137865
725,7,midRight,high,8.422114232554947,0,0,0,0,0,0.3274996666658675,0.37905797865936997,0.006180591767734028,0.08901434732041723
726,7,downRight,lowB,3.9311176284110747,1,0,0,0,1,0.20164404428223312,0.23338889047574693,0.003805437522398721,0.4390991808953014
727,7,midLeft,lowC,4.7165547123581515,0,0,0,0,0,0.12415377703568475,0.14369932111743913,0.0023430369260886118,0.2703567169339425
728,7,midRight,high,4.518794421391773,0,0,0,0,0,0.0764424280771315,0.08847676874216394,0.001442625717726753,0.16646069401055907
729,7,midRight,high,3.752449298060821,1,0,100,0,0,0.047066186384711245,0.9999,0.0008882356646938823,0.1024911197499387
730,7,downRight,lowB,3.9779061828990105,1,0,0,0,1,0.02897901017174891,0.6156460613546586,0.000546893477871313,0.44739693253647345
731,7,downRight,lowB,7.12837269762428,0,0,0,0,0,0.0178425977339672,0.37905797865936997,0.000336726488280853,0.2754657059488307
732,7,midRight,high,6.296700039278792,1,0,100,0,0,0.010985823601612626,0.9999,0.00020732506877076982,0.1696063375394321
733,7,downRight,lowB,4.628105674374751,0,0,0,0,0,0.006764055436613525,0.6156460613546586,0.00012765162717152533,0.10442791647858801
734,7,midRight,high,8.388965410438221,1,0,100,0,0,0.004164680556391321,0.9999,0.0001,0.06429706518203415
735,7,downRight,lowB,3.722943205417776,1,0,0,0,1,0.002564225603903035,0.6156460613546586,0.0001,0.4238805616374882
736,7,midRight,high,8.2637806215602,1,0,100,0,0,0.001578813274795154,0.9999,0.0001,0.2609864969066109
737,7,midLeft,lowC,2.979103178719631,1,1,0,0,0,0.38526445526511,0.6156460613546586,0.0001,0.1606913780251073
738,7,midLeft,lowC,6.387003031553406,0,0,0,0,0,0.23721026549046206,0.37905797865936997,0.0001,0.0989389078655964
739,7,downLeft,lowA,3.0390585804321097,1,0,0,1,0,0.14605217087918376,0.23338889047574693,0.3843539386453414,0.06091744068625451
740,7,downLeft,lowA,6.432323326148186,1,0,0,1,0,0.08992543629769681,0.14369932111743913,0.62094202134063,0.037507333159614575
741,7,midRight,high,4.506017152172431,1,0,100,0,0,0.0553677774500213,0.9999,0.3823187416421234,0.023093551286762375
742,7,downRight,lowB,3.6344677468799085,1,0,0,0,1,0.03409036314938183,0.6156460613546586,0.23539656713075566,0.39851124366209467
743,7,midLeft,lowC,3.370956422263373,1,1,0,0,0,0.4052820646548738,0.37905797865936997,0.1449354629567529,0.245366414207536
744,7,midRight,high,6.414244244430909,1,0,100,0,0,0.24953526036849402,0.9999,0.08923787070700964,0.15107397389297458
745,7,downLeft,lowA,3.847120111686364,0,0,0,0,0,0.15364076429140172,0.6156460613546586,0.054944438068253575,0.09301739874028035
746,7,downRight,lowB,4.13957606721479,0,0,0,0,0,0.09459779117863881,0.37905797865936997,0.03382970986105138,0.057271522324141795
747,7,downRight,lowB,3.6632273368368216,1,0,0,0,1,0.05824458201018047,0.23338889047574693,0.020829210553782517,0.4195548812801127
748,7,midLeft,lowC,3.711107391581473,1,1,0,0,0,0.42015400155531296,0.14369932111743913,0.01282470390895399,0.2583231424964724
749,7,downRight,lowB,5.306624060012357,0,0,0,0,0,0.2586920254224698,0.08847676874216394,0.007896268076394857,0.15905153038775027
750,7,midLeft,lowC,5.5208892535642455,1,1,0,0,0,0.5435710223027743,0.05447582177967817,0.0048617925198850085,0.09792924115976523
751,7,midRight,high,3.4946364630612496,1,0,100,0,0,0.3346808270299313,0.9999,0.002993442760266773,0.06029578118957894
752,7,downLeft,lowA,3.1938986941324483,1,0,0,1,0,0.20606553952584955,0.6156460613546586,0.3861354534359338,0.037124572662932884
753,7,midRight,high,8.296744999109482,1,0,100,0,0,0.12687612540255225,0.9999,0.237746545711799,0.02285788272768223
754,7,downRight,lowB,3.3145195344927116,1,0,0,0,1,0.07811859874389543,0.6156460613546586,0.1463823627044148,0.39836614073161886
755,7,midRight,high,8.275517348982888,1,0,100,0,0,0.0480982174569699,0.9999,0.0901287379245545,0.24527707322579936
756,7,downLeft,lowA,3.8972434361005512,1,0,0,1,0,0.029614439579521354,0.6156460613546586,0.43978531969542917,0.15101896596865844
757,7,downRight,lowB,4.295089737911309,1,0,0,0,1,0.018233836470004833,0.37905797865936997,0.2707791778298733,0.47727589782358154
758,7,downLeft,lowA,5.46166402605388,0,0,0,0,0,0.011226712277371143,0.23338889047574693,0.16672080640845505,0.29386241291588805
759,7,midRight,high,5.186655292618958,1,0,100,0,0,0.00691237243276881,0.9999,0.10265127293853173,0.18093333042488532
760,7,downLeft,lowA,4.098362077736523,0,0,0,0,0,0.004256000462896928,0.6156460613546586,0.0632031721948686,0.11140203244710638
761,7,midLeft,lowC,3.2156239734814007,1,1,0,0,0,0.38691281984943243,0.37905797865936997,0.03891467549444057,0.06859108161112604
762,7,downRight,lowB,3.80278877462148,0,0,0,0,0,0.2382251761455422,0.23338889047574693,0.02396006270331732,0.04223205244319002
763,7,midRight,high,5.055222798992493,1,0,100,0,0,0.14667705911543438,0.9999,0.014752393472455206,0.02600259700927425
764,7,downLeft,lowA,3.2251188700999305,1,0,0,1,0,0.09031018475397701,0.6156460613546586,0.3933755291351262,0.016009997433495467
765,7,downRight,lowB,3.2430306170437966,0,0,0,0,0,0.05560467001099858,0.37905797865936997,0.2422043155769029,0.009857477609990676
766,7,downLeft,lowA,5.171781264364714,0,0,0,0,0,0.03423621970716749,0.23338889047574693,0.1491270456325843,0.006069324197902283
767,7,downLeft,lowA,4.4446502351829515,0,0,0,0,0,0.021079501768567266,0.14369932111743913,0.09181866015117209,0.003736929230446108
768,7,midLeft,lowC,3.3089838735544554,1,1,0,0,0,0.3972711780022786,0.08847676874216394,0.05653344982591363,0.0023008558478700286
769,7,midRight,high,4.011856104981491,0,0,0,0,0,0.24460289631645996,0.05447582177967817,0.03480807652776771,0.0014166545059366104
770,7,downRight,lowB,3.301887107767268,1,0,0,0,1,0.1506038701001805,0.03354117923564076,0.02143159837748948,0.38516461287350895
771,7,midLeft,lowC,4.439871428497112,1,1,0,0,0,0.47702032012929907,0.020651560045617454,0.01319559868950524,0.2371487917679444
772,7,midRight,high,3.4754301385126065,1,0,100,0,0,0.29370505177891926,0.9999,0.008124630823492945,0.14601432103905496
773,7,downLeft,lowA,3.091175017475051,1,0,0,1,0,0.1808364419718549,0.6156460613546586,0.38929476508829436,0.08990213186225507
774,7,downLeft,lowA,6.41673773004879,1,0,0,1,0,0.11134237748711144,0.37905797865936997,0.623984125890526,0.05535342873125762
775,7,downRight,lowB,3.7684485260755274,1,0,0,0,1,0.06855435159696346,0.23338889047574693,0.3841917886311949,0.41837389641585754
776,7,downLeft,lowA,6.441117441863274,0,0,0,0,0,0.04220943749314232,0.14369932111743913,0.23654981645724238,0.2575960011021348
777,7,downLeft,lowA,5.22664197379927,0,0,0,0,0,0.025988672811929917,0.08847676874216394,0.14564552736880554,0.15860382388162775
778,7,downLeft,lowA,4.367322334544829,1,0,0,1,0,0.016001424198919444,0.05447582177967817,0.47396743066693536,0.09765358484699677
779,7,downLeft,lowA,7.0628354219757155,1,0,0,1,0,0.009852199004030282,0.03354117923564076,0.6761177323190593,0.06012605749396593
780,7,midLeft,lowC,3.354088358628818,1,1,0,0,0,0.3903584420020551,0.020651560045617454,0.4162908479990721,0.037020072488192696
781,7,downLeft,lowA,6.712536141275128,1,0,0,1,0,0.2403466720023064,0.01271532313522714,0.6406058201759786,0.02279354117253704
782,7,midLeft,lowC,5.0518568121647585,1,1,0,0,0,0.5322756481880802,0.007828921499204278,0.39442589266147804,0.014034157262923968
783,7,midLeft,lowC,7.6155073124161765,1,1,0,0,0,0.712018546862017,0.004820326718311754,0.24285103241657596,0.008640937737124729
784,7,midLeft,lowC,9.261992549602867,1,1,0,0,0,0.8226876213945491,0.0029679119497662346,0.14952523412659016,0.005320291313403016
785,7,downLeft,lowA,4.421476345811896,1,0,0,1,0,0.5065350473415209,0.0018273660389249002,0.47635619572808263,0.0032757439667526456
786,7,downRight,lowB,3.174375872281949,1,0,0,0,1,0.3118774945833612,0.0011251232168390623,0.29329614531641457,0.38630926844332325
787,7,downRight,lowB,6.448558882732885,1,0,0,0,1,0.19202535370077528,0.0006927469516808202,0.18058467514206844,0.622145932820555
788,7,downRight,lowB,8.064608995649888,1,0,0,0,1,0.11823147583370089,0.0004265295852762706,0.1111873627284978,0.7673523670108372
789,7,midLeft,lowC,4.105133898400512,1,1,0,0,0,0.45708838990949885,0.00026261752097866986,0.06845890782699414,0.4724647088922856
790,7,downRight,lowB,6.9129203569423785,1,0,0,0,1,0.2814328102197474,0.00016169561199444197,0.042150672035534104,0.6751924950534578
791,7,midRight,high,3.1106546256612964,0,0,0,0,0,0.17328032918067868,0.0001,0.02595249047117564,0.4157211723531214
792,7,midRight,high,3.146386615803168,0,0,0,0,0,0.1066900211724408,0.0001,0.015979146455569145,0.25596269865080545
793,7,downLeft,lowA,3.3731783126271266,1,0,0,1,0,0.06568986030668897,0.0001,0.39413085030955275,0.15759818709678744
794,7,midLeft,lowC,3.7242293962714577,1,1,0,0,0,0.4247381162257148,0.0001,0.24266937258869756,0.0970344066034321
795,7,midLeft,lowC,6.70894000981735,0,0,0,0,0,0.2615144998115397,0.0001,0.1494133847841162,0.05974482472376182
796,7,midRight,high,3.1988767376873293,1,0,100,0,0,0.16101647344345235,0.9999,0.09199496135214444,0.03678534456196459
797,7,midRight,high,11.396759517279,1,0,100,0,0,0.09913907159583801,0.9999,0.05664199982090385,0.022649017396887197
798,7,midLeft,lowC,4.024082548724507,1,1,0,0,0,0.44533305090476705,0.6156460613546586,0.03487491158814955,0.013945172871233869
799,7,midLeft,lowC,6.891911775434769,1,1,0,0,0,0.6584873261585308,0.37905797865936997,0.02147274923425964,0.008586149368021769
800,8,midLeft,lowC,8.75856620404177,1,1,0,0,0,0.7897280402508264,0.23338889047574693,0.013220935586086816,0.005286557696395033
801,8,downLeft,lowA,3.2118584992287373,1,0,0,1,0,0.4862415816799226,0.14369932111743913,0.39243259882622206,0.003254973921301889
802,8,midRight,high,4.258417610272102,1,0,100,0,0,0.2993826528933932,0.9999,0.24162374618915533,0.0020041122856902056
803,8,downRight,lowB,3.3319976747893625,1,0,0,0,1,0.18433218431015744,0.6156460613546586,0.14876958462957413,0.38552631511205027
804,8,downRight,lowB,6.3478896451526365,1,0,0,0,1,0.1134947327247219,0.37905797865936997,0.09159856868343422,0.621663862478898
805,8,downLeft,lowA,3.809509225238381,0,0,0,0,0,0.06987957314378909,0.23338889047574693,0.056397937829463396,0.3827631847401317
806,8,downLeft,lowA,3.878832591995508,1,0,0,1,0,0.043025386513769914,0.14369932111743913,0.41901700863943936,0.23567021413824146
807,8,midRight,high,4.389051807482624,1,0,100,0,0,0.02649105885134943,0.9999,0.25799197020650244,0.14510394950776812
